fighter,Knockdown,Significant_Strike_Percent,Takedown_Percent,Submission_Attempt,Ground_Control,win_by,No_of_rounds,Weight Division,Significant_Strikes_Landed,Significant_Strikes_Attempted,Total_Strikes_Landed,Total_Strikes_Attempted,Takedowns_Landed,Takedowns_Attempted,Ground_Strikes_Landed,time_fought,Gender
Bentley Syler,-0.43976262958880546,-1.6758952783423298,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,1.053953493998652,-0.31586698122621565,-1.122103301374704,-0.6987860428039168,-0.0768744560810155,-0.692658319801091,-0.19192966438116194,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,0.13763084278726279,0.35021973522625305
Bernardo Magalhaes,-0.43976262958880546,-0.9423311134888872,-0.7500591176980219,0.1489565346167536,-0.7387547785904771,-1.323913511759708,-0.31586698122621565,-0.33300217518505304,-0.32847419333189387,0.2201491949602583,-0.6248119621179385,-0.05184451205232754,-0.6313436617532403,1.6262576987593618,-0.5421121109929106,0.7085023599370845,0.35021973522625305
Besam Yousef,-0.43976262958880546,0.4331016956113177,0.19271176001276286,-0.46013123491311975,0.018420668399831697,-1.323913511759708,-0.31586698122621565,0.061548387909772434,-0.06616996662254435,-0.253674248367488,1.4558096734987394,0.7122563188322236,-0.04197245685480683,-0.3629316743783377,-0.431098508147297,0.09329130747465525,0.35021973522625305
Bethe Correia,-0.43976262958880546,-0.18839016627840452,-0.559600354524126,-0.46013123491311975,-0.3754635287718946,-0.1349800088805281,-0.31586698122621565,-0.8590695926448203,0.6590240719268339,0.7717645468940525,0.5888839919917902,0.7631963742245271,-0.4348865934537625,-0.05350221633469556,-0.5051075767110395,0.7085023599370844,-2.855350225634682
Bevon Lewis,-0.43976262958880546,-0.4736651192769655,-0.7500591176980219,-0.46013123491311975,0.7985408259049983,0.26133115874586527,-0.31586698122621565,0.4560989510045979,-0.20503691017455292,-0.058015811570458424,0.24211371938901058,0.17738573721303785,-0.6313436617532403,0.47694828316869103,-0.5421121109929106,0.5108219316683761,0.35021973522625305
Bharat Kandare,-0.43976262958880546,-2.1649380549112913,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,-0.1349800088805281,-0.31586698122621565,-0.5960358839149367,-1.0690978922759395,-0.7699296418439877,-1.1901982761442096,-0.9560304952657132,-0.6313436617532403,-0.49554429925418436,-0.5421121109929106,-1.076163936395368,0.35021973522625305
Bibulatov Magomed,-0.43976262958880546,0.3414061750046374,-0.007269941319827837,-0.46013123491311975,0.3797998590088427,-0.5312911765069215,-0.31586698122621565,-1.122103301374704,0.010978335350793752,-0.1428797118679652,-0.014194742969565688,-0.14098960898885848,0.5473987480436266,0.5653566997525887,0.7530465888725816,-0.03233737591106604,0.35021973522625305
Bill Algeo,0.23449637685078184,-0.1272598192072843,0.8307486166453141,-0.46013123491311975,-0.3926720616580381,0.6576423263722585,-0.31586698122621565,-0.5960358839149367,0.4532952666645989,0.460596912469861,0.2571906877630445,0.3769009541662261,-0.04197245685480683,-0.4071358826702866,-0.5051075767110395,-0.2540350524741036,0.35021973522625305
Bill Mahood,-0.43976262958880546,3.336793181489528,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,-0.1349800088805281,-0.31586698122621565,0.9821663684643652,-1.1308165338546101,-1.1801051599486039,-1.2128137287052605,-1.312610883011837,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-1.4031680093258483,0.35021973522625305
Billy Elekana,-0.43976262958880546,1.5640131164270417,2.1068223299104165,-0.46013123491311975,0.494523411583132,-0.1349800088805281,-0.31586698122621565,0.9821663684643652,-0.5444894388572405,-0.7982176086098233,-0.6248119621179385,-0.8668853983291822,-0.04197245685480683,-0.49554429925418436,0.2349831089263847,-0.36396015043660973,0.35021973522625305
Billy Miles,-0.43976262958880546,-2.7762415256224937,-0.7500591176980219,-0.46013123491311975,-0.6584482917884747,-0.1349800088805281,-0.31586698122621565,0.061548387909772434,-1.1616758546439454,-1.1518171931827683,-1.2580446338273623,-1.2998758691637613,-0.6313436617532403,-0.23031904950249107,-0.5421121109929106,-1.5195592895214431,0.35021973522625305
Billy Quarantillo,-0.43976262958880546,-0.4736651192769656,-0.4929397874132624,-0.05407272189320419,-0.2722123314550343,0.26133115874586527,-0.31586698122621565,-0.5960358839149367,0.9676172798201862,1.04521489229713,1.0261160748387732,1.1792068265950049,-0.04197245685480685,0.21172303341699783,-0.5421121109929106,0.06742657854230087,0.35021973522625305
Billy Ray Goff,0.23449637685078184,-0.20876694863544457,-0.6738756124284636,-0.46013123491311975,-0.1746973117668885,0.26133115874586527,-0.31586698122621565,0.061548387909772434,0.45329526666459885,0.39459165668291113,0.05365161471358685,0.1816307418290631,-0.4348865934537625,0.47694828316869115,-0.46810304242916817,-0.5616405787053182,0.35021973522625305
Blagoy Ivanov,-0.43976262958880546,-0.3717812074917652,-0.7500591176980219,-0.46013123491311975,-0.3238379301134645,-0.1349800088805281,-0.31586698122621565,2.560368620843667,0.27842578219169917,0.4511675902145824,-0.10465655321376906,0.20285576490918955,-0.6313436617532403,-0.4071358826702866,-0.5421121109929106,0.7085023599370844,0.35021973522625305
Blake Bilder,-0.43976262958880546,-0.12725981920728424,-0.6167379834762948,-0.46013123491311975,0.3530310300748419,-0.1349800088805281,-0.31586698122621565,-0.5960358839149367,0.6384511914006102,0.5218875071291713,0.5964224761788072,0.538211129575187,-0.43488659345376246,0.3885398665847932,-0.46810304242916817,0.7085023599370844,0.35021973522625305
Blood Diamond,-0.43976262958880546,0.13763835143423664,-0.7500591176980219,-0.46013123491311975,-0.5915262194534726,-0.1349800088805281,-0.31586698122621565,0.061548387909772434,-0.050740306227876696,-0.2748902234418647,-0.0066562587825487185,-0.2131546874612884,-0.6313436617532403,-0.4071358826702866,-0.5421121109929106,0.13393588151121216,0.35021973522625305
Bo Nickal,-0.43976262958880546,0.524797216217998,0.6783816061061975,0.3519857911267114,0.3587672077035564,0.26133115874586527,-0.31586698122621565,0.4560989510045979,-0.44162503622612315,-0.633204469142449,-0.3308110788242775,-0.5570000613593366,0.15448461144467096,-0.14191063291859332,-0.3570894395835546,-0.09422797728491404,0.35021973522625305
Bobby Hoffman,-0.43976262958880546,-0.20876694863544457,0.6783816061061975,0.7580443041466269,0.3912722142662717,1.053953493998652,-0.31586698122621565,2.560368620843667,-0.9765199299079339,-0.9962333759706724,-0.7831201300452945,-0.9432954814176373,-0.04197245685480683,-0.23031904950249107,-0.20907130245606978,-0.2198566606706353,0.35021973522625305
Bobby Moffett,-0.43976262958880546,-0.9728962870244473,0.13557413106059407,0.758044304146627,0.3367785267934843,-1.323913511759708,-0.31586698122621565,-0.5960358839149367,0.36586052442814904,0.7717645468940525,0.13280569867726483,0.6358462357437684,0.8420843504928432,0.43274407487674216,-0.5421121109929106,0.7085023599370845,0.35021973522625305
Bobby Nash,0.23449637685078184,-0.5755490310621658,-0.1310681373828602,0.3519857911267114,0.0012121355136883172,1.053953493998652,-0.31586698122621565,0.061548387909772434,-0.4930572375416818,-0.38332742937756786,-0.4589653100035656,-0.3999348905664009,-0.04197245685480683,0.03490620024920221,-0.46810304242916817,-0.7334562780416723,0.35021973522625305
Bobby Southworth,-0.43976262958880546,-1.2479828488444882,0.6783816061061975,-0.46013123491311975,-0.3028052788081781,-0.1349800088805281,-0.31586698122621565,0.9821663684643652,-0.5136301180679054,-0.0061545391664264955,0.5738070236177564,0.5849061803514651,-0.04197245685480683,-0.23031904950249107,-0.431098508147297,0.7085023599370845,0.35021973522625305
Bobby Voelker,-0.43976262958880546,-1.0034614605600074,-0.7500591176980219,-0.46013123491311975,-0.5054835550227558,0.26133115874586527,-0.31586698122621565,0.061548387909772434,-0.05074030622787673,0.5784634406608428,-0.07450261646570129,0.5000060880309594,-0.6313436617532403,-0.4955442992541843,-0.5051075767110395,0.17642793618579436,0.35021973522625305
Bogdan Grad,-0.43976262958880546,0.799883778038039,0.20699616725080505,-0.46013123491311975,0.8587706910065003,0.4594867425590619,-0.31586698122621565,-0.5960358839149367,0.02640799574546139,-0.27489022344186465,-0.03681019553061651,-0.2301347059253895,1.13676995294206,1.6262576987593618,1.3451191373825209,0.24016601819766764,0.35021973522625305
Bogdan Guskov,0.9087553832903691,0.5655507809320781,-0.7500591176980219,0.35198579112671147,-0.5609332721003288,0.6576423263722586,-0.31586698122621565,0.9821663684643652,-0.25646911149011165,-0.4964792964409102,-0.25542623695410804,-0.5060600059670329,-0.6313436617532403,-0.7607695490058776,0.6050284517450969,-0.6521671299685586,0.35021973522625305
Bojan Mihajlovic,-0.43976262958880546,-0.7996936369896067,-0.7500591176980219,-0.46013123491311975,-0.6412397589023313,1.053953493998652,-0.31586698122621565,2.560368620843667,-0.8942284078030399,-0.8500788810138552,-0.9489667821596672,-0.9475404860336626,-0.6313436617532403,-0.6723611324219799,-0.5421121109929106,-0.6115225559320018,0.35021973522625305
Bojan Velickovic,0.23449637685078184,-0.4125347722058453,0.44030815213882746,-0.05407272189320419,-0.17660937097645998,-0.5312911765069214,-0.31586698122621565,0.061548387909772434,-0.01988098543854148,0.2908691118748473,0.920577296220536,0.8820565034732352,-0.23842952515428464,-0.05350221633469556,-0.20907130245606975,0.6872563325997935,0.35021973522625305
Bolaji Oki,-0.43976262958880546,0.05613122200607634,0.8307486166453141,-0.46013123491311975,-0.4232650090111818,-0.9276023441333149,-0.31586698122621565,-0.33300217518505304,1.1424867642930858,1.186654726126308,0.4456527924384683,0.8311164480809317,-0.04197245685480683,-0.4071358826702866,-0.46810304242916817,0.07481650109440212,0.35021973522625305
Boston Salmon,-0.43976262958880546,-1.1257221547022478,-0.7500591176980219,-0.46013123491311975,-0.6441078477166886,1.053953493998652,-0.31586698122621565,-0.8590695926448203,-0.9765199299079339,-1.0386653261194259,-1.0771210133389555,-1.1725257306830028,-0.6313436617532403,-0.628156924130031,-0.5421121109929106,-1.5638988248340506,0.35021973522625305
Brad Blackburn,-0.43976262958880546,-0.5755490310621658,0.011775934997561762,0.7580443041466269,-0.10777523943188644,-0.5312911765069215,-0.31586698122621565,0.061548387909772434,0.5047274679801576,0.8990603973403127,0.3702679505682987,0.8141364296168305,0.154484611444671,-0.14191063291859332,-0.43109850814729694,0.5496190250669076,0.35021973522625305
Brad Imes,-0.43976262958880546,-0.7996936369896067,1.306895524580054,0.7580443041466269,-0.027468752629883974,-0.9276023441333149,-0.31586698122621565,2.560368620843667,0.06241053666635249,0.5643194572779248,-0.05188716390465042,0.46604605110275726,0.35094167974414886,-0.14191063291859332,0.12396950608077106,0.6318319134590341,0.35021973522625305
Brad Katona,-0.43976262958880546,0.239522263219437,0.554583410043165,-0.46013123491311975,0.8864955495452866,0.26133115874586527,-0.31586698122621565,-0.8590695926448203,0.4635817069277106,0.02213342759940906,0.7471921599191461,0.3259608987739228,0.5473987480436265,0.21172303341699775,0.9750737945638087,-0.06374454675749634,0.35021973522625305
Brad Morris,-0.43976262958880546,1.04440516632252,-0.7500591176980219,-0.46013123491311975,-0.7530952226622634,1.053953493998652,-0.31586698122621565,2.560368620843667,-1.0845275526706073,-1.1376732097998505,-1.2015060024247353,-1.2871408553156853,-0.6313436617532403,-0.628156924130031,-0.5421121109929106,-0.9486877723716214,0.35021973522625305
Brad Pickett,-0.43976262958880546,-0.9830846782029674,0.7736109876931453,-0.46013123491311975,-0.306629397227321,-0.9276023441333149,-0.31586698122621565,-0.8590695926448203,-0.565062319383464,-0.22774361216547204,-0.6172734779309216,-0.34899483517409746,0.15448461144467096,-0.23031904950249107,-0.39409397386542583,-0.012938829211800229,0.35021973522625305
Brad Riddell,-0.43976262958880546,0.7489418221454388,-0.511985663730652,-0.46013123491311975,-0.7138980088660478,0.26133115874586527,-0.31586698122621565,-0.33300217518505304,-0.3901928349105644,-0.5200526020791066,-0.6700428672400403,-0.7183102367682972,-0.43488659345376246,-0.23031904950249107,-0.5421121109929106,-0.8757122871696215,0.35021973522625305
Brad Scott,0.9087553832903691,-1.186852501773368,-0.7500591176980219,-0.05407272189320419,-0.6182950483874735,-1.3239135117597083,-0.31586698122621565,0.4560989510045979,0.1755613795605817,0.38044767329999335,-0.22527230020604025,0.10946566335663332,-0.6313436617532403,-0.7607695490058776,-0.43109850814729694,0.08959634619860461,0.35021973522625305
Brad Tavares,-0.43976262958880546,-0.1272598192072843,-0.7500591176980219,-0.46013123491311975,-0.6852171207224756,-0.5312911765069214,-0.31586698122621565,0.4560989510045979,0.3710037445597049,0.4181649623211075,0.031036162152536018,0.21983578337329068,-0.6313436617532403,-0.7607695490058776,-0.43109850814729694,0.4821859817789837,0.35021973522625305
Brady Hiestand,-0.43976262958880546,0.3617829573616775,0.4403081521388275,1.1641028171665426,1.4103997729678743,0.26133115874586527,-0.31586698122621565,-0.8590695926448203,-0.27704199201633517,-0.41633005727104266,0.20442129845392584,-0.060334521284378106,1.7261411578404935,1.7146661153432596,-0.3570894395835546,0.4988133075212115,0.35021973522625305
Branden Lee Hinkle,-0.43976262958880546,1.2787381634284805,0.29746407975840566,1.1641028171665426,-0.0006999236958831571,0.6576423263722586,-0.31586698122621565,2.560368620843667,-0.7913640051719226,-0.9490867646942798,-0.84342800354143,-1.0324405783541684,0.154484611444671,-0.1419106329185933,0.49401484889948316,-1.019815776935596,0.35021973522625305
Brandon Davis,-0.43976262958880546,-0.7385632899184865,-0.035838755795912204,-0.46013123491311975,-0.2454435025210335,-1.3239135117597083,-0.31586698122621565,-0.5960358839149367,0.041837656140128986,0.25315182285373317,-0.30065714207620975,0.01607556180407703,0.15448461144467096,0.12331461683309997,-0.20907130245606975,-0.011091348573774917,0.35021973522625305
Brandon Jenkins,-0.43976262958880546,-0.14763660156432437,-0.7500591176980219,-0.46013123491311975,-0.7272824233330482,1.053953493998652,-0.31586698122621565,-0.33300217518505304,-0.25132589135855576,-0.182954331452899,-0.18381063717744703,-0.15372462283693442,-0.6313436617532403,-0.7607695490058776,-0.431098508147297,-0.11177904334615452,0.35021973522625305
Brandon Melendez,-0.43976262958880546,-1.186852501773368,-0.7500591176980219,-0.46013123491311975,-0.29706910117946367,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,-0.9765199299079339,-0.8689375255244123,-0.9866592030947521,-0.968765509113789,-0.6313436617532403,-0.7607695490058776,-0.431098508147297,-0.5967427108277992,0.35021973522625305
Brandon Moreno,-0.43976262958880546,0.1580151337912767,0.011775934997561762,-0.46013123491311975,-0.2722123314550344,-0.9276023441333149,3.165889628975897,-1.122103301374704,2.2637087529722666,2.1248722905265223,1.3502708948805022,1.7098324035981658,0.15448461144467096,0.21172303341699772,-0.46810304242916817,2.371234934159866,0.35021973522625305
Brandon Royval,-0.43976262958880546,-0.025375907422083954,0.6783816061061975,0.758044304146627,-0.3372223445804649,-1.7202246793861014,3.165889628975897,-1.122103301374704,2.7471714453385183,3.265820283415225,3.4912004039933158,3.8960097808511875,0.154484611444671,-0.23031904950249107,0.6050284517450968,2.371234934159866,0.35021973522625305
Brandon Thatch,-0.43976262958880546,0.6878114750743185,-0.2739122097632821,0.35198579112671147,-0.7100738904469049,-0.1349800088805281,-0.31586698122621565,0.061548387909772434,-0.688499602540805,-0.812361591992741,-0.700196803988108,-0.8541503844811064,-0.4348865934537625,-0.5839527158380821,-0.43109850814729694,-0.5893527882756979,0.35021973522625305
Brandon Vera,-0.43976262958880546,0.850825733930639,0.20223469817145767,-0.05407272189320419,0.266988365644125,0.6576423263722585,0.8447185555078219,0.9821663684643652,0.2887122224548109,-0.09101843946393329,0.181805845892875,-0.11127457667668154,-0.23842952515428464,-0.31872746608638886,-0.24607583673794098,0.7666980000348819,0.35021973522625305
Brandon Wolff,-0.43976262958880546,-1.5536345842000894,-0.7500591176980219,-0.46013123491311975,-0.6584482917884747,0.4594867425590619,-0.31586698122621565,0.061548387909772434,-1.1308165338546101,-1.1518171931827683,-1.167582823583159,-1.2616708276195339,-0.6313436617532403,-0.628156924130031,-0.5421121109929106,-1.4350370503317849,0.35021973522625305
Braxton Smith,-0.43976262958880546,0.1580151337912767,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,1.053953493998652,-0.31586698122621565,2.560368620843667,-0.729645363593252,-0.7840736252269055,-0.9414282979726504,-0.968765509113789,-0.6313436617532403,-0.49554429925418436,-0.5421121109929106,-1.4253377769821522,0.35021973522625305
Brendan Allen,-0.43976262958880546,0.48404365150391787,-0.21677458081111334,-0.05407272189320419,0.9706261547664322,-0.9276023441333149,0.8447185555078219,0.4560989510045979,0.44300882640148714,0.2201491949602584,0.5285761184956547,0.3386959126219986,0.7438558163431045,1.3610324490076688,-0.3200849053016834,1.2627465513446785,0.35021973522625305
Brendan Loughnane,1.5830143897299565,1.0749703398580799,-0.7500591176980219,-0.46013123491311975,-0.1135114170606009,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,1.1527732045561976,0.48888487923569646,0.913038812033519,0.4702910557187825,-0.6313436617532403,-0.23031904950249107,-0.5421121109929106,0.7085023599370845,0.35021973522625305
Brendan O'Reilly,-0.43976262958880546,0.504420433860958,0.7736109876931453,0.3519857911267114,0.6188072602052787,0.26133115874586527,-0.31586698122621565,0.061548387909772434,-0.3901928349105644,-0.5341965854620243,-0.014194742969565651,-0.34899483517409746,0.7438558163431045,0.3885398665847932,-0.3200849053016834,0.0018410158924022646,0.35021973522625305
Brendan Schaub,-0.43976262958880546,-0.3717812074917651,0.7069504205822817,-0.05407272189320419,-0.2052902591200323,-0.5312911765069215,-0.31586698122621565,2.560368620843667,-0.6576402817514698,-0.5766285356107778,-0.6172734779309216,-0.5697350752074123,-0.04197245685480683,0.03490620024920219,-0.09805769961045614,-0.45910540329491334,0.35021973522625305
Brendon Marotte,-0.43976262958880546,1.5640131164270417,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,0.4594867425590619,-0.31586698122621565,-0.33300217518505304,-1.0999572130652748,-1.1376732097998503,-0.9979669293752775,-1.1597907168349268,-0.6313436617532403,-0.7607695490058776,-0.4866053095701038,-0.983328034334596,0.35021973522625305
Brendson Ribeiro,0.2344963768507818,-0.31065086042064494,-0.7500591176980219,-0.05407272189320419,-0.7406668378000486,-0.5312911765069215,-0.31586698122621565,0.9821663684643652,-0.2873284322794469,-0.19945564539963645,-0.6097349937439046,-0.4338949274946032,-0.6313436617532403,-0.6723611324219799,-0.5421121109929106,-0.4064522051111919,0.35021973522625305
Brett Johns,-0.43976262958880546,0.810072169216559,0.27841820344101603,1.1641028171665426,1.2000732599150108,-0.1349800088805281,-0.31586698122621565,-0.8590695926448203,0.07269697692946427,-0.09101843946393329,0.07626706727463771,-0.06882453051642863,2.1190552944394496,2.245116614846646,0.4200057803357407,0.5911873394224771,0.35021973522625305
Brian Bowles,0.2344963768507818,-1.0442150252740874,0.20223469817145756,-0.05407272189320419,0.031805082866832146,0.26133115874586527,-0.31586698122621565,-0.8590695926448203,-0.48277079727857003,-0.1287357284850474,-0.5946580253698707,-0.2683397474696171,-0.43488659345376246,-0.6723611324219799,-0.43109850814729694,-0.2244753622656986,0.35021973522625305
Brian Camozzi,-0.43976262958880546,-1.1460989370592878,-0.7500591176980219,-0.05407272189320419,-0.7100738904469049,0.6576423263722586,-0.31586698122621565,0.061548387909772434,-0.4930572375416818,-0.034442505932262134,-0.7303507407361757,-0.26833974746961703,-0.6313436617532403,-0.4955442992541843,-0.5051075767110395,-0.6401585058213941,0.35021973522625305
Brian Cobb,-0.43976262958880546,-2.7762415256224937,0.6783816061061975,-0.46013123491311975,-0.14792848283288768,1.053953493998652,-0.31586698122621565,-0.33300217518505304,-1.1616758546439454,-1.0103773593535903,0.32503704544619705,-0.24286971977346536,0.5473987480436266,0.30013145000089547,-0.5421121109929106,-0.9265180047153176,0.35021973522625305
Brian Ebersole,-0.43976262958880546,-0.6774329428473663,-0.559600354524126,-0.46013123491311975,-0.34295852220917933,-0.5312911765069215,-0.31586698122621565,0.061548387909772434,-0.20503691017455292,-0.15230903412324376,-0.13481048996183684,-0.13249959975680795,-0.4348865934537625,0.3885398665847932,-0.3940939738654257,0.1542581685294906,0.35021973522625305
Brian Foster,0.2344963768507818,0.0765080043631164,1.1545285140409371,0.35198579112671147,-0.33531028537089336,0.26133115874586527,-0.31586698122621565,0.061548387909772434,-0.6782131622776933,-0.7557856584610697,-0.7906586142323113,-0.8371703660170052,0.154484611444671,-0.4071358826702866,0.3459967117719982,-1.232276050308507,0.35021973522625305
Brian Gassaway,-0.43976262958880546,0.28027582793351713,-0.7500591176980219,-0.46013123491311975,-0.6355035812736168,1.053953493998652,-0.31586698122621565,0.061548387909772434,-1.0690978922759395,-1.1093852430340148,-1.1901982761442096,-1.2616708276195336,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-0.6327685832692928,0.35021973522625305
Brian Geraghty,-0.43976262958880546,-1.2479828488444882,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,1.053953493998652,-0.31586698122621565,-0.33300217518505304,-1.1308165338546101,-1.1376732097998505,-1.0997364659000064,-1.2107307722272302,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-1.42810899793919,0.35021973522625305
Brian Houston,-0.43976262958880546,-1.6758952783423298,0.6783816061061974,-0.46013123491311975,-0.5121757622562559,-1.323913511759708,-0.31586698122621565,0.4560989510045979,-0.6987860428039168,-0.6002018412489741,-0.8735819402894979,-0.7777403013926513,-0.3366580593040236,-0.628156924130031,-0.5421121109929106,-0.4720377677610905,0.35021973522625305
Brian Kelleher,-0.43976262958880546,0.2802758279335172,-0.7500591176980219,-0.46013123491311975,-0.6890412391416185,0.26133115874586527,-0.31586698122621565,-0.8590695926448203,-0.9456606091185987,-1.0056626982259511,-1.0695825291519385,-1.1470557029868511,-0.6313436617532403,-0.6723611324219799,-0.5421121109929106,-1.2248861277564056,0.35021973522625305
Brian Melancon,0.5716258800705755,-0.025375907422083954,0.6783816061061974,-0.46013123491311975,-0.4806267852983264,0.4594867425590619,-0.31586698122621565,0.061548387909772434,-0.6833563824092492,-0.7487136667696109,-0.8170433088868707,-0.885987919101296,-0.3366580593040236,-0.628156924130031,0.012955903235157495,-1.16899983845614,0.35021973522625305
Brian Ortega,-0.43976262958880546,-0.08650625449320411,-0.08345344658938621,-0.05407272189320419,0.1331442209741209,0.26133115874586527,2.0053040922418597,-0.5960358839149367,0.0006918950876820262,0.2342931783431761,-0.1875798792709555,0.12220067720470913,0.154484611444671,0.3885398665847932,-0.024048631046713693,-0.11455026430319248,0.35021973522625305
Brian Stann,0.9087553832903691,0.28027582793351713,-0.7500591176980219,-0.46013123491311975,-0.392672061658038,0.6576423263722586,0.8447185555078219,0.4560989510045979,0.05212409640324075,-0.015583861421705017,-0.014194742969565688,-0.030619488972201125,-0.6313436617532403,-0.7607695490058776,-0.24607583673794098,-0.3131544328909136,0.35021973522625305
Brianna Fortino,-0.43976262958880546,-0.08650625449320415,0.7212348278203241,-0.46013123491311975,0.8243536252342135,-0.1349800088805281,-0.31586698122621565,-1.3851370101045877,0.4738681471908224,0.6091087379904978,0.15542115123831568,0.4129834934024411,0.8420843504928434,0.6979693246284353,-0.3200849053016834,0.7085023599370845,-2.855350225634682
Bristol Marunde,-0.43976262958880546,-2.012112187233491,-0.2786736788426295,-0.46013123491311975,-0.3544308774666083,1.053953493998652,-0.31586698122621565,0.4560989510045979,-0.8376529863559254,-0.5011939575685495,-0.930120571692125,-0.6376551490638169,0.2527131455944099,0.4327440748767421,-0.5421121109929106,-0.49836436685295127,0.35021973522625305
Brock Jardine,-0.43976262958880546,-0.8506355928822069,-0.7500591176980219,0.1489565346167536,-0.635503581273617,-0.1349800088805281,-0.31586698122621565,0.061548387909772434,-0.8685123071452605,-0.748713666769611,-1.009274655655803,-0.9178254537214856,-0.6313436617532403,-0.4955442992541843,-0.5421121109929106,-0.29329401603214156,0.35021973522625305
Brock Larson,-0.43976262958880546,-0.4329115545628854,0.5164916574083859,0.7580443041466269,-0.3161896932751785,0.26133115874586527,-0.31586698122621565,0.061548387909772434,-0.9456606091185987,-0.9255134590560834,-0.707735288175125,-0.8668853983291821,-0.23842952515428464,-0.4071358826702866,-0.3570894395835546,-0.3159256538479516,0.35021973522625305
Brock Lesnar,-0.43976262958880546,-0.06612947213616406,-0.19772870449372373,-0.05407272189320419,-0.32574998932303595,0.6576423263722585,3.165889628975897,2.560368620843667,-0.9250877285923752,-0.9490867646942798,-0.8886589086635318,-0.9984805414259661,-0.23842952515428464,-0.05350221633469556,-0.3570894395835546,-1.0124258543834947,0.35021973522625305
Brodie Farber,-0.43976262958880546,0.6470579103602384,-0.7500591176980219,-0.46013123491311975,-0.7502271338479061,1.053953493998652,-0.31586698122621565,0.061548387909772434,-0.606208080435911,-0.741641675078152,-0.850966487728447,-0.9305604675695615,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-1.516788068564405,0.35021973522625305
Brogan Walker,-0.43976262958880546,-0.26989729570656484,-0.7500591176980219,-0.46013123491311975,-0.3659032327240372,0.4594867425590619,-0.31586698122621565,-1.122103301374704,-0.25132589135855576,0.17064525312004603,-0.31950335254375206,0.0818731333524689,-0.6313436617532403,-0.7607695490058776,-0.4866053095701038,0.6212088997903885,-2.855350225634682
Brok Weaver,-0.43976262958880546,-1.0034614605600074,-0.7500591176980219,-0.46013123491311975,0.03562920128597509,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,-0.729645363593252,-0.5153379409514672,-0.6700428672400403,-0.5485100521272859,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-0.3833586971358755,0.35021973522625305
Bruna Brasil,-0.43976262958880546,0.30065261029055723,0.6783816061061975,-0.46013123491311975,0.15800099069855023,-0.1349800088805281,-0.31586698122621565,-1.3851370101045877,-0.10217250754343545,-0.24660225667602909,-0.15742594252288766,-0.22588970130936423,0.154484611444671,-0.23031904950249107,-0.3940939738654257,0.7085023599370844,-2.855350225634682
Brunno Ferreira,0.23449637685078184,0.3617829573616775,-0.4834168492545676,0.3519857911267114,-0.5857900418247582,0.26133115874586527,-0.31586698122621565,0.4560989510045979,-0.3387606335950057,-0.4257593795263212,-0.5494271202477691,-0.5485100521272859,-0.23842952515428464,-0.1419106329185933,-0.46810304242916817,-0.2595774943881795,0.35021973522625305
Bruno Korea,1.5830143897299565,-0.6978097252044063,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,-0.1349800088805281,-0.31586698122621565,-0.8590695926448203,-0.32847419333189387,-0.0768744560810155,-0.14988745833587075,-0.026374484356175832,-0.6313436617532403,-0.7607695490058776,0.4570103146176119,0.45077881093255334,0.35021973522625305
Bruno Lopes,-0.43976262958880546,-0.331027642777685,-0.2501048643665451,-0.46013123491311975,0.8358259804916424,0.4594867425590619,-0.31586698122621565,0.9821663684643652,-0.606208080435911,-0.6355617997062686,-0.3760419839463792,-0.4593649551907549,0.8420843504928432,1.0958071992559755,-0.37559170672449016,-0.3861299180929135,0.35021973522625305
Bruno Santos,-0.43976262958880546,0.05613122200607636,0.5831522245192495,-0.05407272189320419,1.131239128370437,-0.9276023441333147,-0.31586698122621565,0.4560989510045979,-0.6164945206990228,-0.6520631136530061,-0.4665037941905825,-0.5697350752074123,1.1367699529420603,1.3610324490076688,-0.43109850814729694,0.7085023599370844,0.35021973522625305
Bruno Silva,-0.43976262958880546,0.3006526102905572,-0.5976921071589052,-0.46013123491311975,-0.7502271338479062,1.053953493998652,-0.31586698122621565,-1.122103301374704,0.2681393419285874,0.09285334451399811,-0.18004139508393854,-0.16221463206898493,-0.4348865934537625,0.3001314500008954,-0.5421121109929106,-0.2660436766212681,0.35021973522625305
